File,Affinity,SMILES
out_11646_EGFR.pdbqt,-8.3,COCCCCN1C(=CC=C(F)Nc2ccc(OCI)cc2)COC1C
out_11647_EGFR.pdbqt,-8.0,C=CN=C=CC=CCOC=CC=CC(=C)N=CN=CC=C1CN(C(=O)OCC)CO1
out_11648_EGFR.pdbqt,-6.3,C1=NC(Nc2ccc(OCc3ccccn3)cc2)=C2C=C3NCOC3=C12
out_11649_EGFR.pdbqt,-8.6,CC(=O)N(CCCOC=N)C1=CC2=C(NCC=CCOOCc3ccccn3)N=CC2C=C1
out_11650_EGFR.pdbqt,-7.8,CCOC(=O)CCN1CC(C=O)=C2CC1(Nc1ccc(OCc3ccccn3)cc1)N=CN2
out_11651_EGFR.pdbqt,-8.7,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(S(=O)CN=O)cc4)c3cc21
out_11652_EGFR.pdbqt,-7.3,COCCn1c(=O)oc2cc3ncnc(N4CC=CC(B(O)CN=O)C4S)c3cc21
out_11653_EGFR.pdbqt,-6.2,NS(=O)(=O)c1ccc(Nc2ncnc3c2C2C(=C3)OCN2COC=O)cc1
out_11654_EGFR.pdbqt,-7.8,NS(=O)(=O)c1ccc2cc1CCN1C3=C4C(=NC=NC4N2)C=C3OC1C=O
out_11655_EGFR.pdbqt,-8.3,CCNC=C1C(=CC=NC=NCNc2ccc(S(N)(=O)=O)cc2)OCN1OO
out_11656_EGFR.pdbqt,-8.0,COCCN(C=Cc1cncnc1Nc1ccc(S(N)(=O)=O)cc1)COC=NO
out_11657_EGFR.pdbqt,-8.9,COCCNc1cc2c(ccncnc1Nc1ccc(S(N)(=O)=O)cc1)OC2=O
out_11658_EGFR.pdbqt,-6.7,C#CC(=CC=CNc1ncnc(C=C2OC(=O)N2CCOC)c1C)S(N)(=O)=O
out_11659_EGFR.pdbqt,-8.3,C=C1OC(=O)N(CCOC)C1C=C=NC=NN1C=CC(S(N)(=O)=O)C=C1
out_11660_EGFR.pdbqt,-7.5,COCCn1c(=O)oc2c1=CC(=C(N=C=N)Nc1ccc(S(N)(=O)=O)cc1)CC=2
out_11661_EGFR.pdbqt,-7.8,C=C1C(=CC=NC=NCNc2ccc(S(N)(=O)=O)cc2)OCN1COC=O
out_11662_EGFR.pdbqt,-7.0,COCC1C(=O)OC2=Cc3cc(S(N)(=O)=O)ccc3NC3N=CCCC3=CN21
out_11663_EGFR.pdbqt,-8.0,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(C=O)cc4)c3cc21
out_11664_EGFR.pdbqt,-7.8,COCCn1c(=O)oc2cc3c(cc21)=C(NC1=CCC(S(N)(=O)=O)=C1)N=B-N=3
out_11665_EGFR.pdbqt,-7.3,NS(=O)(=O)C1=CC=CNc2ncncc2C=NCC(O)C=C1
out_11666_EGFR.pdbqt,-6.5,NS(=O)(=O)c1ccc2c(c1)C=C1PC(=O)C3CC4CC=C(NC13)C(N2)N4
out_11667_EGFR.pdbqt,-7.8,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(NCC4=CC(C)OCP4)c3cc21
out_11668_EGFR.pdbqt,-6.8,CC=C(O)Nc1ncnc2c1C=C1COC(=O)N1CC(CC(=O)OCC)=C2
out_11670_EGFR.pdbqt,-7.9,CCCOC(=O)CCN1C2=CCC(N=CN)(Nc3ccc(O)cc3)C=C21
out_11671_EGFR.pdbqt,-8.6,CCOC(=O)CCCNC(=O)OC1=Cc2nc(N3C=CC=C(C)C3O)ccc21
out_11672_EGFR.pdbqt,-7.5,C=C=C(O)CCNc1ncnc2cc3oc(=O)n(CCCC(=O)OCC)c3cc12
out_11673_EGFR.pdbqt,-10.3,C=C1C(C)=CC=C1Nc1ncnc2cc3oc(=O)n(CCCC(=O)OCC)c3cc12
out_11674_EGFR.pdbqt,-8.2,CCOC(=O)CCN1c2cc3c(N4CC=CC(O)C4O)ncnc3cc2OC1C
out_11675_EGFR.pdbqt,-7.9,CCOC(=O)CCn1c(=O)oc2cc3ncnc(Nc4ccc(O)cc4)c3cc21
out_11676_EGFR.pdbqt,-8.7,CCOC(=O)CC1=NC(Nc2ccc(O)cc2)=CC=C2COC(=O)N2C1
out_11677_EGFR.pdbqt,-8.5,CB=CN=C1C(=CNc2ccc(O)cc2)C=C2NC(=O)OC21
out_11678_EGFR.pdbqt,-8.9,CC=C(O)C=P#CNC1CC(CCCC(=O)OCC)=C=C2COC=C21
out_11679_EGFR.pdbqt,-7.8,C=CCOC(=O)c1cc2c3ncnc(NC4C=CC(O)=C4)c3c1N(CC)C2C
out_11680_EGFR.pdbqt,-7.8,CCOCCCCS-N1c2c3cc(cc2C1O)N1C=CCC=C1ON=CN=C3
out_11681_EGFR.pdbqt,-6.1,C=CCOC(=O)CCCn1c(=O)oc2cc3ncnc(C4C=CC(O)=C4)c3cc21
out_11682_EGFR.pdbqt,-7.6,NOc1ccc2cc1OC(=O)C(OC=O)CCOC1=C3C(=NC=NC3N2)C=C1
out_11683_EGFR.pdbqt,-7.0,CCOC(=O)CCCN(O)c1ccc2ncnc(Nc3ccc(O)cc3)c2c1
out_11684_EGFR.pdbqt,-7.8,CCOC(=O)CCCn1c(=O)oc2cc3c(cc21)=C(Nc1ccccc1)ON=CN=3
out_11685_EGFR.pdbqt,-7.1,C=C(O)C=CC1=P(OC)=C2c3cc4c-cnc(c4cc3N2CCC(=O)OCC)N1
out_11686_EGFR.pdbqt,-7.5,CCOC(=O)CCN1C=c2cc3c(cc2OC1)=NC=NN3c1ccc(O)cc1
out_11687_EGFR.pdbqt,-7.7,C#S1=Cc2c(ncnc2Nc2ccc(O)cc2)C=C1OC(=O)NCCCC(=O)OCC
out_11688_EGFR.pdbqt,-7.8,COCCn1c(=O)oc2c3c4ncnc(c4cc21)NC=CC=C(OC)C(C)=C3
out_11689_EGFR.pdbqt,-7.5,COC=CC=C(COC)Nc1ncnc2cc3oc(=O)n(CCOC)c3cc12
out_11690_EGFR.pdbqt,-7.9,C=C1C=Cc2cncnc2NC2=CN-C(OC)C(OC)=C2N(CCOC)C(=O)O1
out_11691_EGFR.pdbqt,-7.5,COC1=CC(c2ncnc3cc(OC=O)ccc23)C=COC1
out_11692_EGFR.pdbqt,-7.9,CC=C(OC)C(=CONc1ncnc2c1C1=CN(CCOC)C(=O)C1=C2)OC
out_11693_EGFR.pdbqt,-8.7,COC1=CC2(O)C3=C(Nc4ccc(OO)c(C)c4)N=CN=COCCN2C1=C3
out_11694_EGFR.pdbqt,-7.5,COCCn1c(=O)oc2c1=CC(=CNc1ccc(OC)c(C)c1)C(=NC=N)C=2
out_11695_EGFR.pdbqt,-7.0,COCCN1C(=O)C2=C(C=C(OC)C(O)C=C2)Nc2ncnc3c2C=CC1(O)C3
out_11696_EGFR.pdbqt,-8.3,COCCN1C(=O)OC2=Cc3ncnc(NC4=CC=C(OC)S(OC)=C4)c3CP21
out_11699_EGFR.pdbqt,-7.7,CC1=CC2C=NC=NC1OC=C2NC=CC=CCOC=O
out_11700_EGFR.pdbqt,-7.4,CCCOCC(C=O)C=Cc1ncnc(C=C2CN(OC)C2O)c1C
out_11701_EGFR.pdbqt,-7.6,COCCCn1c(=O)oc2cc3ncnc(NC=CC#CCO)c3cc21
out_11702_EGFR.pdbqt,-8.0,COc1ccc(Nc2cc(C=CI)ncn2)cc1OC
out_11703_EGFR.pdbqt,-7.9,COc1ccc(N2N=CN=C3C=CC(C(=O)NCCO)C=CC=C32)cc1C
out_11704_EGFR.pdbqt,-7.8,CC=CC(=CCNCC1=C(C=CN(CC=O)CCCO)CC=NN1)OC
out_11705_EGFR.pdbqt,-6.8,COc1ccc(Nc2ncnc3cc4on(C)c4cc23)cc1OC
out_11706_EGFR.pdbqt,-7.7,COCCn1c(=O)oc2cc3ncnc(NC4=CC=COCC=C4)c3cc21
out_11707_EGFR.pdbqt,-8.5,COc1cc2ccc1OCN(C)C(=O)OC=CC=NC=NCN2
out_11708_EGFR.pdbqt,-7.5,COc1ccc(NC2N=CN=CC3C=COC(=O)N=C32)cc1OC
out_11709_EGFR.pdbqt,-7.9,COCCn1c(=O)oc2cc3ncnc(NC4=CCB(OC)C(OC)=C4)c3cc21
out_11710_EGFR.pdbqt,-8.3,C=C1OC2=C(CC(C=C(Cl)COCCC#CCCCl)=C2)N1CCCC(=O)CC=O
out_11711_EGFR.pdbqt,-7.3,C-COC(C=O)CCCOCOC=CC=NC=CNC=CC=COCCC=CC(=C)Cl
out_11712_EGFR.pdbqt,-10.4,CCOCCCCN1C(=O)OC(=O)C1=CC=C1CC(C=CCOCC2C=CC(Cl)=CN2)N1
out_11715_EGFR.pdbqt,-8.6,OC=CC1C=CNS-2C=C(Cl)C(=CC2)OC1c1ccc(Cl)cc1
out_11716_EGFR.pdbqt,-8.7,CC=CC1C=NNCN1C1C#CC=C(Cl)C(C)OCCC=CC(Cl)=C1
out_11717_EGFR.pdbqt,-9.2,CCOC(=O)CCCN1COc2cc3ncnc(N=O)c3cc21
out_11718_EGFR.pdbqt,-8.6,O=COCCN1COc2cc3ncnc(NC(C=CCl)c4ccc(Cl)cc4F)c3cc21
out_11719_EGFR.pdbqt,-8.5,CC=C(OCc1ccc(Cl)cc1N(CO)OCCOC)C1CN=C2C(CCCl)=C2C1
out_11721_EGFR.pdbqt,-10.1,ClNC1C=CC=NC2=NC(Nc3ccc(Cc4ccc(Cl)cc4)cc3)=C21
out_11723_EGFR.pdbqt,-8.6,COCCN1COc2cc3ncnc(-c4ccc(OCC=CC=CCCl)c(Cl)c4)c3cc21
out_11724_EGFR.pdbqt,-8.5,ClC1=NCC(=CNc2ncncc2Cl)C=C1OCc1ccccc1
out_11725_EGFR.pdbqt,-7.1,N=CC=CC=CCOc1ccc(NC(N=CN)=C2C=C3CNC(=C2O)COCC3=O)cc1Cl
out_11726_EGFR.pdbqt,-8.5,Cc1cc(Nc2ncnc3cc4c(cc23)N(OCCO)C(O)O4)ccc1Cl
out_11727_EGFR.pdbqt,-6.6,C#CCNc1ccc(OCc2ccc(Cl)cc2)c(Cl)c1
out_11728_EGFR.pdbqt,-9.8,CNC=CC1CC1(CNC1=NCc2cncnc21)N=O
out_11729_EGFR.pdbqt,-8.9,CCC1N=C(N)CN=CN1C(=O)CC=CC=CC=C1C=C1
out_11730_EGFR.pdbqt,-8.3,NCCC=CN1C=C=CC=C1S-1C=Nc2cncnc21
out_11731_EGFR.pdbqt,-9.0,Nc1nc#b-c2c1ncn2CC(O)=Cc1ccccc1
out_11732_EGFR.pdbqt,-8.7,N#CN=C(N)c1cn(CC(=O)C(=CN)c2c#cccc2)cn1
out_11734_EGFR.pdbqt,-8.5,Nc1ncnc2c1ncn2CC(=O)C1c2ccccc21
out_11735_EGFR.pdbqt,-8.8,O=C1CNC=NB-CCC2=NC2Nc2c3cccc2C13
out_11736_EGFR.pdbqt,-9.4,C=CC=CC=NC=CC(=O)Cn1cnc2c(N)ncnc21
out_11737_EGFR.pdbqt,-7.8,CC(N)=NCP=NCN(C=N)CC1CNc2ccccc2C1
out_11738_EGFR.pdbqt,-6.8,CC=C=C1CC(C(=O)Cn2cnc3c(N)ncnc32)=CN1
out_11740_EGFR.pdbqt,-8.6,Nc1ncnc2c1ncn2CC(=O)C1=CNC2=CC=C=BC21
out_11741_EGFR.pdbqt,-7.8,C=B-N=COC(=C)CCNC1=NCC2=C1N=CN=NC2
out_11742_EGFR.pdbqt,-9.9,C=NC=CC=CCPCBC1=NC(N)CN=CC=NC1
out_11743_EGFR.pdbqt,-10.1,C=NC=CCN-CC(=O)Cn1cnc2c(N)ncnc21
out_11744_EGFR.pdbqt,-9.2,CC(Cn1cnc2c(N)ncnc21)Oc1ccccn1
out_11745_EGFR.pdbqt,-8.6,CCCN=NC=NCN(C=N)S-C(=O)C=CC=CC#N
out_11747_EGFR.pdbqt,-10.7,CCC=CC=C1CNC=C1CCN(N)c1cncnc1N
out_11749_EGFR.pdbqt,-9.2,Nc1ncnc2ncn(CC(=O)C3Nc4ccccc43)c12
out_11750_EGFR.pdbqt,-7.8,C=C=CC=C1CN(C(=O)CN2C=C(N=C)N=CB2N)C1
out_11751_EGFR.pdbqt,-8.3,NC=Nc1cn(NC=S-C2=C(O)NC3=CCC=CC32)cn1
out_11753_EGFR.pdbqt,-7.3,Nc1ccccc1CCCNC1=NC=NS-2N=P-N2C1
out_11754_EGFR.pdbqt,-7.3,CNN1C=NN=C=C1N(C=N)CC1C=CCC=C1CO
out_11755_EGFR.pdbqt,-8.0,Nc1ncnc2ncn(CC(=O)C#CCc3ccccc3)c12
out_11756_EGFR.pdbqt,-7.9,N=NC=C(C(=O)Cn1cnc2ncnc(SN)c21)c1ccccc1
out_11757_EGFR.pdbqt,-7.2,C#Cc1cccc(NB-C2=NC=NC=C(COCC3CCOC3)C(NC=O)C=C2)c1
out_11758_EGFR.pdbqt,-8.7,C=CNN1C=COC(NC(C)C=CCNNCC)(OCCCO)C=CN=CN=C1
out_11759_EGFR.pdbqt,-8.1,C#CC1=CC=CNC2=CC3=C(NC(C)C=C(CN(C)C=O)C(=C)OCCC3)C(=C1)C2
out_11760_EGFR.pdbqt,-7.7,CC(C)NCC=CC(=O)Nc1cc2c(C3=C=C=C=C(N)C3)ncnc2cc1OC1CB-OC1
out_11761_EGFR.pdbqt,-7.4,CC(=CC=CCNC1=NC=NC2=CC(C=O)OC=C1NC(=O)C=CNC(C)CC2)CCCO
out_11762_EGFR.pdbqt,-6.2,CC1=CC=C2CCOCCOCC=CN=CN=CN2C=C1
out_11763_EGFR.pdbqt,-9.0,C#Cc1cccc(Nc2ncnc3c2=CC(OC2CO2)N(C(=O)C=CCNC(C)C)C=3Cl)c1
out_11764_EGFR.pdbqt,-8.6,C#CC1=CC2=CCN3C=NC=NCC4CCOC4=C(N=CB-C=CCNCC)C23C1
out_11765_EGFR.pdbqt,-8.1,C#Cc1cccc(Nc2ncnc(=CC3=NCC=C(CNC(C)C)C(O)O3)c2=C)c1
out_11766_EGFR.pdbqt,-9.3,C=CCC(C)NC=CC(=O)C1=COC2(CN=CN=C1Nc1cccc(C#CCC)c1)CO2
out_11767_EGFR.pdbqt,-8.8,C#CC1C=CN2C=NC=NC=CCOCCOCCC2=C1
out_11768_EGFR.pdbqt,-7.0,COCC1=C(NCC(=O)C=CCNC2CC2)C=C(CNc2cccc(C)c2)C=P-1
out_11769_EGFR.pdbqt,-7.4,CCOc1cc2c(cc1NC(=O)C=CCNC1CC1)C(NCC=CC=C(C)C=N)=N2
out_11770_EGFR.pdbqt,-8.2,CCOCC=CN=CN=C(NC1=CC#CC=CC=C1)C1CCCNCC=CC(=O)NC1
out_11771_EGFR.pdbqt,-7.2,C#Cc1cccc(NC2=NC=NCC2=CC2(NC(=C)C=CCNCC=C)C=C(C)O2)c1
out_11772_EGFR.pdbqt,-9.7,C#Cc1ccc(O)c(NC(C=CCNC2CC2)c2cc3cncnc3cc2OCC)c1
out_11773_EGFR.pdbqt,-8.4,C#Cc1ccc(CC)c(S-OC2=CC(C=NNN)=CCB-2C(=O)C=CCNC2CC2)c1
out_11774_EGFR.pdbqt,-8.7,C#CC(=CC1=NC=NC=CC(C=O)=CNC(C)(CNC2CC2=N)C1OC)CC=CC
out_11775_EGFR.pdbqt,-8.9,C#Cc1cccc(NC2=NC3=C(N)C(NC(=C)CCNC4CC4=O)(OCC)C=C23)c1
out_11776_EGFR.pdbqt,-8.6,C#CC1C=CCN(c2ncnc3cc(ON(C)C)c(NC(=O)C=CCNC4CC4)cc23)C1
out_11777_EGFR.pdbqt,-7.2,C#Cc1cccc(NC2=NC=NC3C(CC=O)=CN(C(=C)CCNC4CC4)C(O)=C23)c1
out_11778_EGFR.pdbqt,-7.7,C#CC1C=CN(Pc2ncnc3c2=C=C(NC(=O)C=CCNC2CC2)C(OCC)C=3)C=C1
out_11779_EGFR.pdbqt,-7.7,C#Cc1cccc(NC2=c3ncncc3=CC(NC(=O)C=CCNC3CC3)=COCC2)c1
out_11780_EGFR.pdbqt,-7.4,C#Cc1cccc(NC(CC2=CC(N=CC=C)=C(OC)C=NC2)=NC)c1
out_11781_EGFR.pdbqt,-7.7,CCC=C(O)CNc1ncnc2c1=CNC(CCCCNC1CC1=O)C=2
out_11782_EGFR.pdbqt,-8.2,C#CC=C(C)C=CNc1ncnc2cc(COC)c(NCC(=O)C=CCNC3CC3)cc12
out_11783_EGFR.pdbqt,-7.3,C#CC(CC=CCl)N1C=CC(NC(=O)C=CCNC2CC2)=C(OC)CN=CN=C1
out_11784_EGFR.pdbqt,-7.4,COC1=C(NC(=O)C=CCNC2CC2)C=CN=CC#CN(CNc2ccccc2)C=C1
out_11785_EGFR.pdbqt,-9.5,NOc1cc2cc(c1NCC=CCC1CC1)C(Nc1cccc(C#CO)c1)=NC2
out_11786_EGFR.pdbqt,-6.7,O=C(C=CCNC1CC1)Nc1cc2c3cc1OCCN=CNC#CC(CN3)C2
out_11787_EGFR.pdbqt,-8.6,COc1cc2ncnc3c2cc1NC(=O)C=CCNCCCC#CC1=CCCN3C1
out_11788_EGFR.pdbqt,-8.6,COc1c(CC=CCNC2CC2=O)cc2c3ncnc2c1C(CN)=CC=CC3
out_11789_EGFR.pdbqt,-8.0,C#Cc1cccc(-c2ncnc3cc(OC)c(NC(N)C=CCN4CC4=O)cc23)c1
out_11790_EGFR.pdbqt,-8.3,COC1=C(C(=O)C=CCNC2CC2)C=C(N)C(=N)Nc2cccc(c2)C=NC=C1
out_11791_EGFR.pdbqt,-7.2,COc1cc2ncnc(N3CC=C=C(C#CO)C3)c2cc1NCC=CCNC1CC1
out_11792_EGFR.pdbqt,-7.8,C#CC(=CC=C)CC1=NC=CC(OC)=C(C=CCNC2CC2=O)C=C1
out_11793_EGFR.pdbqt,-7.2,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(C)CNC4CC4)cc23)c1
out_11794_EGFR.pdbqt,-7.9,C=CCC#CC1C=CC=CC1=NC=Nc1ccc(NC(=O)C=CCN)c(OC)c1
out_11795_EGFR.pdbqt,-8.6,COC1=C(NC(C)CCNC2CC2C)C(C)N(C2(C)C=CC=C2)C=NC=NC=C1
out_11796_EGFR.pdbqt,-7.4,CC1=CC=CCN1C1=NC=NC2=CC(NCC=O)C=C2C=C1
out_11797_EGFR.pdbqt,-7.5,C#CC1=C2C(c3ncnc4cc(OC)c(NC(=O)C=CCl)cc34)=CC12
out_11799_EGFR.pdbqt,-7.8,Cc1cccc(N2C=CC=CC(NC(=O)C=CCNC3CC3)C=CN=CN=C2)c1
out_11800_EGFR.pdbqt,-9.2,C=c1ncnc2c1=CNC(CCNC1CC1=O)=COCCc1cccc-2c1
out_11801_EGFR.pdbqt,-7.9,C#Cc1cccc(NC2=NCC3=C(C2)C(CNC(=O)C=CCNCC=C)=C3O)c1
out_11802_EGFR.pdbqt,-9.4,C#CCNCCNC12C#Cc3cc(cc(c3)NCC=C1)NC=N2
out_11803_EGFR.pdbqt,-6.9,COC(=C=CNC(C)=O)C1CCNCCCC=C2C=CC=CC2NC=N1
out_11804_EGFR.pdbqt,-8.2,C#Cc1cccc(N2NC=NC3C(C)=C(NC(=O)C=CCNC4CC4)C=CC32)c1
out_11805_EGFR.pdbqt,-7.0,C=CCNCC=CC(=O)Nc1cc2c(cc1OC)NN=CN2c1cccc(C=O)c1
out_11806_EGFR.pdbqt,-8.2,C#Cc1cccc(Nc2ncnc3cc(OC)c(NBr)cc23)c1
out_11807_EGFR.pdbqt,-9.2,C#Cc1cccc(Nc2ncnc3c2=CC(NC(=O)C=CC(=C)C)=COC2(C=3)CCOC2)c1
out_11808_EGFR.pdbqt,-8.1,O=C1C=CCN2S-3=C=CC=CC4OCC(OC5C=C6N=CC(C=C6CN15)C21CC1)C4N=3
out_11809_EGFR.pdbqt,-9.6,O=C(C=CCNC1CC1)NC=CC1=CC(CNCC=CC#CI)=C=NC=N1
out_11810_EGFR.pdbqt,-9.2,O=C(C=CCNC1CC1)NC1COC2=C=C3C(=NC=NC3CCO1)N1C=CCC=C1C#CC2
out_11811_EGFR.pdbqt,-8.2,C=c1ncnc2c1=CC(NC(=O)C=CCNC1CC1)=COC1=CCOC2C1
out_11814_EGFR.pdbqt,-9.1,C#CC(=O)C=CC1=NC=NC=C(OCCOCC)C2NC(=O)C=CCNCC(N)CC12
out_11815_EGFR.pdbqt,-9.7,C=CC=CCNc1ncnc2ccc(NCC=CCNC3CC3)cc12
out_11817_EGFR.pdbqt,-9.3,C=Nc1ncnc2cc(OC3CCOC3)c(CC(=O)C=CCNC3CC3)cc12
out_11818_EGFR.pdbqt,-8.7,C=CC(C=CCNC1CC1=O)(OCCCOC)C(C)NC
out_11819_EGFR.pdbqt,-8.1,C#Cc1cccc(Nc2ncc3cc2C(N)C(OCC)=C2CC2N(C)CC=CC3=O)c1
out_11820_EGFR.pdbqt,-7.7,C#Cc1cccc(NC2=NC3=NN-C2C(OCCNC(=O)C=CCN(C)C2CC2)C3)c1
out_11821_EGFR.pdbqt,-7.6,C=CCN(C)C=CC(=C=O)NC=C(C=CN=CN=C(C)CNc1ccccc1)CC
out_11822_EGFR.pdbqt,-8.1,C#Cc1cccc(Nc2ncnc3cc(OCC4CC4)c(NC(=O)C=CNC)cc23)c1
out_11823_EGFR.pdbqt,-8.6,C#Cc1cc2ccc1CC(OCC)C(NC(=O)C=CCN(C)C1CC1)=C1CN=CN=C1N2
out_11824_EGFR.pdbqt,-7.3,CC(C=CCNCCC1CC1=O)NC1=CCOC=CC(I)=C1
out_11825_EGFR.pdbqt,-7.8,C#Cc1cccc(Nc2ncnc3c2=CC(NC(=O)C=CCN2CC(=C)C2)(OCC)C=3)c1
out_11827_EGFR.pdbqt,-8.7,C#CCC=C(C=CC)c1ncnc2cc(OCC)c(NC(=O)C=CCN3CCC3)cc12
out_11828_EGFR.pdbqt,-7.6,C=C1C=CC=C(C#CO)C23C=C(N=CN=C2N1)C(OCC)=CN3C(C)C=CCNC1CC1
out_11829_EGFR.pdbqt,-7.8,C#CC1=CC=CCC(C23C=C2C(CC)=CNC(=O)C=CC3N(C)C2CC2)=NC1=NN
out_11830_EGFR.pdbqt,-8.5,O=CCC(I)C1(O)C=CC=CNC(=O)C=CCSN(CCC2CC2)C1
out_11831_EGFR.pdbqt,-8.6,CC=CCC(=COCC)NC(=O)C=CCN(C)CCC
out_11832_EGFR.pdbqt,-8.4,C#Cc1cccc(NC2=NC=Nc3cc2cc(NC(=O)C=CCN2CCC2)c3OCC)c1
out_11834_EGFR.pdbqt,-9.8,C#CCC=CCCNc1ncnc2cc(OCC)c(NC(=O)C=CCN(C)C3CC3)cc12
out_11835_EGFR.pdbqt,-9.7,C#Cc1cccc(Nc2ncnc3c2=C=CNC(C=CCN(O)C2CC2)C=C(OCC)C=3)c1
out_11836_EGFR.pdbqt,-8.8,CCOc1cc2ncnc(NC3=CC(C)CC=C3)c2cc1NC(=C=O)C=CCC1CN1C
out_11837_EGFR.pdbqt,-8.9,C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)C=CN4C5CC54)cc23)c1
out_11838_EGFR.pdbqt,-9.2,C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)C=CN(C)C4CC4)cc23)c1
out_11839_EGFR.pdbqt,-8.9,C#Cc1cccc(Nc2ncnc3cc(OC)c(NCCl)cc23)c1
out_11841_EGFR.pdbqt,-9.5,C#Cc1cccc(Nc2ncnc3c2=CCN(C2CC2)CC=CC(=O)NC(OC)C=3)c1
out_11842_EGFR.pdbqt,-8.3,CN(CC=CC1=C2C=c3ncnc(c3=CN1)CC=CC#CCC(O)=NC2)C1CC1
out_11843_EGFR.pdbqt,-7.9,C#CC1=CC=CCNCc2ncnc(=C=CO)c2=CCNCC=C(CN(C)C2CC2)C1
out_11844_EGFR.pdbqt,-8.7,CC=CCNC1=NC=NC=CC(OC)=CNC(=O)C=CCN(C)C2CC12
out_11845_EGFR.pdbqt,-9.9,C#CC1=CC=CCNc2ncnc3cc(OC)c(cc23)NCC1
out_11846_EGFR.pdbqt,-7.7,C#Cc1cccc(Nc2ncnc3cc(OC)c(NCC=CCN(C)C4CC4)cc23)c1
out_11847_EGFR.pdbqt,-9.6,CCCCN1C=CC(=O)N2C=CC=C(C#COC)C=CNc3ncnc(c3=CC1)=CP-2
out_11849_EGFR.pdbqt,-7.8,C#Cc1cccc(C2=NC=NC3=CC(ON)=C(C=CC4CC4C)NC32)c1O
out_11850_EGFR.pdbqt,-8.0,C#CC(=CC=CCC1=NNC2=CC(OCN)=CCC2=C1)CC=CCN1CC(=O)C1
out_11851_EGFR.pdbqt,-8.0,C#Cc1cccc(Nc2ncnc3c(OCNCC=CCN(O)CC=C)cccc23)c1
out_11852_EGFR.pdbqt,-8.6,C#Cc1cccc(NC2=NC=C3CC(OC)=C(NC(=O)C=CCN(C)C4CC4)C=C32)c1
out_11853_EGFR.pdbqt,-8.0,C#CC(C=CNc1ncnc2cc(OC)c(NI)cc12)=CC=CO
out_11854_EGFR.pdbqt,-7.5,C#Cc1cccc(NC2c3ncncc3C(OC)=CN2C(=O)C=CCN(C)C2CC2)c1
out_11855_EGFR.pdbqt,-7.1,C#Cc1cccc(NC2=NC=Nc3c(OC)cn(c(=O)c3C3NCCCC3=C)C-C2)c1
out_11856_EGFR.pdbqt,-7.8,C#Cc1cc2c3c(c1)NCC=CC(CCN1CCCCC1=COCC)C=C3N=CN2
out_11857_EGFR.pdbqt,-6.8,C#Cc1cccc(Nc2ncnc3c2=C(NC(C)CCN2CCCCC2=O)C(OCC)C=3)c1
out_11858_EGFR.pdbqt,-7.6,C#CC1C=CCC=C(C=CC2NCCCC2=O)NNC2=C(OCC2)C2CCN1NN2
out_11859_EGFR.pdbqt,-7.1,C#CC=CC=CC(=O)NCCC(N=C=N)(NCC=CCN1CCCCC1)C1=C(N)CCO1
out_11860_EGFR.pdbqt,-7.4,C#Cc1cccc(-c2ccc(C(=O)C=C)c(CCN)cc(O)ncn2)c1
out_11861_EGFR.pdbqt,-8.3,C=CC1C=CNC2=NC=NC(=CCOCC)C(C=C2)NC(=O)C=CCN2CNCC(C1)C2
out_11862_EGFR.pdbqt,-6.8,C#Cc1cccc(NC2=NC=NCC2C2=COCC2NC(=O)C=CCN2CCCCC2)c1
out_11863_EGFR.pdbqt,-7.7,CC=CC(C=NC)C=NC1=Nc2cc(cc(C=O)c2OC)B1
out_11864_EGFR.pdbqt,-9.1,COC1=C(NC(=O)C=CCN2CCCCC2)C=CN=CNC#CC2CC=CNC(C=C1)C2
out_11865_EGFR.pdbqt,-8.6,C#CC1=CC=CN(C(C=N)c2ccc(OC)c(CC=CC3CCCCC3=O)c2)C1N
out_11866_EGFR.pdbqt,-7.0,C#CC1=C=C(N)N(C2C=NC(=C=C)C(CNC(=O)C=CCN(CC)CC=C)=C2)C=C1
out_11867_EGFR.pdbqt,-8.6,C#CC1=CC(C=CCNC(=O)C=CCN2CCCCC2)(OC)NC=C1
out_11868_EGFR.pdbqt,-8.7,C#Cc1cccc(-c2ncnc3cc(OC)c(NC(=O)C4CCCCN4CC=C)cc23)c1
out_11869_EGFR.pdbqt,-7.9,COc1ccc2cc1NC(=O)C=CCN1CCCC(C#Cc3cccc(c3)C2N)P1
out_11870_EGFR.pdbqt,-8.4,B-C#CC1=CN(c2ncnc(=CC(=CNC(=O)C=CC3CCCCN3)OC)c2=C)C=CC1
out_11871_EGFR.pdbqt,-8.7,COC1=C(NC(=O)C=CCN2CCCCC2)C2C=C1N=CC2
out_11872_EGFR.pdbqt,-9.3,C#Cc1cccc2c1C1CC(=CC(NC(O)C=CC#N)=C1C1COCC1N=CN)N2
out_11873_EGFR.pdbqt,-8.6,C#CC=C(C=CC)N1CC=CC(C(=O)C=CCN2CCCCC2C)=COCOC1C
