Formula,FW,DSSTox_CID,SR-HSE,SMILES,NR-AR,SR-ARE,NR-Aromatase,NR-ER-LBD,NR-AhR,SR-MMP,NR-ER,NR-PPAR-gamma,SR-p53,SR-ATAD5,NR-AR-LBD
C13H21NO3,239.3107,1255,0.0,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H18O2,170.2487,9575,0.0,C=COCC1CCC(CO)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C13H12O2,200.2332,7756,0.0,OCc1cccc(Oc2ccccc2)c1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
C6H9NOS,143.2068,24382,0.0,Cc1ncsc1CCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H22O3,190.2799,6921,0.0,CCCCCCOCCOCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H22O4,206.2793,1520,0.0,CCCCOCCOCCOCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H5N3O,135.1234,24627,0.0,On1nnc2ccccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15H17NO3S,291.3654,9136,0.0,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12H10S2,218.3378,2131,1.0,c1ccc(SSc2ccccc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H10N2O2S,186.2315,2736,0.0,CCOC(=O)n1ccn(C)c1=S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2H4N4S,116.145,24849,0.0,Nc1nc(=S)[nH][nH]1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H5NS2,167.2513,807,1.0,Sc1nc2ccccc2s1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
C4H10S3,154.3172,24660,0.0,SCCSCCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4BaCl2O2,244.2636 (35.4535+137.3259+35.4535+18.0153+18.0153),131,0.0,O.O.[Ba+2].[Cl-].[Cl-],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C6H11BrN2,191.0689 (111.1644+79.9045),29300,0.0,CCn1cc[n+](C)c1.[Br-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C20H38BrNO2,404.4252 (324.5207+79.9045),28723,0.0,CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1.[Br-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C22H28BrN,386.3684 (306.4639+79.9045),3508,0.0,CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C.[Br-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12H28BrN,266.2614 (186.3569+79.9045),6130,0.0,CCC[N+](CCC)(CCC)CCC.[Br-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9H20BrN,222.1658 (142.2613+79.9045),29329,0.0,CCC[N+]1(C)CCCCC1.[Br-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C16H36BrN,322.3677 (242.4632+79.9045),24400,0.0,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9H20BrN,222.1658 (142.2613+79.9045),29334,0.0,CCCC[N+]1(C)CCCC1.[Br-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaCl2,110.9840 (35.4535+40.0769+35.4535),235,0.0,[Ca+2].[Cl-].[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaN2O6,164.0878 (40.0769+62.0054+62.0054),19719,0.0,O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ca+2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2CaO4,128.0970 (88.0201+40.0769),7214,0.0,O=C([O-])C(=O)[O-].[Ca+2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H10CaO6,218.2180 (89.0705+40.0769+89.0705),236,0.0,CC(O)C(=O)[O-].CC(O)C(=O)[O-].[Ca+2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C14H10CaN2O7S2,422.4464 (182.1771+182.1771+40.0769+18.0153),27459,0.0,O.O=C1[N-]S(=O)(=O)c2ccccc21.O=C1[N-]S(=O)(=O)c2ccccc21.[Ca+2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H20CaN2O8S2,400.4824 (40.0769+180.2027+180.2027),27529,0.0,CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3H7Cl2N,128.0004 (92.5468+35.4535),24423,0.0,C[N+](C)=CCl.[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4H12ClN,109.5978 (74.1442+35.4535),1749,0.0,C[N+](C)(C)C.[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5H12ClNO2,153.6073 (118.1537+35.4535),24446,0.0,C[N+](C)(C)CC(=O)O.[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H14ClNO,151.6345 (116.1809+35.4535),24643,0.0,C[N+](C)(C)CC1CO1.[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H21ClN2O,220.7395 (185.2860+35.4535),24682,0.0,C=C(C)C(=O)NCCC[N+](C)(C)C.[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H18ClN,163.6882 (128.2347+35.4535),29270,0.0,CCC[N+]1(C)CCCC1.[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H11ClN2,158.6286 (123.1751+35.4535),27904,0.0,C=CCn1cc[n+](C)c1.[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H16ClN,161.6723 (126.2188+35.4535),7650,0.0,C=CC[N+](C)(C)CC=C.[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H16ClN,161.6723 (126.2188+35.4535),7650,0.0,C=CC[N+](C)(C)CC=C.[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C17H29ClN2O2,328.8774 (293.4238+35.4535),28703,0.0,CCCCNc1ccc(C(=O)OCC[NH+](CC)CC)cc1.[Cl-],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C13H30ClN,235.8370 (200.3835+35.4535),24443,0.0,CCCC[N+](C)(CCCC)CCCC.[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9H20ClN,177.7148 (142.2613+35.4535),11460,0.0,CCCC[N+]1(C)CCCC1.[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9H14ClN,171.6672 (136.2136+35.4535),11462,0.0,CCCC[n+]1ccccc1.[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H10Cr,182.1825 (51.9950+65.0937+65.0937),4615,0.0,[Cr+2].c1cc[cH-]c1.c1cc[cH-]c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H10Fe,186.0314 (55.8439+65.0937+65.0937),5326,0.0,[Fe+2].c1cc[cH-]c1.c1cc[cH-]c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H12FeN2NaO8,367.0456 (288.2131+55.8434+22.9892),7774,0.0,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Fe+3].[Na+],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H18IN,255.1397 (128.2347+126.9050),29276,0.0,CCC[N+]1(C)CCCC1.[I-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H11IN2,238.0694 (111.1644+126.9050),29137,0.0,CCn1cc[n+](C)c1.[I-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H13IN2,252.0960 (125.1910+126.9050),29063,0.0,CCCn1cc[n+](C)c1.[I-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H16IN,277.1452 (150.2402+126.9050),29113,0.0,CCCC[n+]1cccc(C)c1.[I-],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H16IN,277.1452 (150.2402+126.9050),29070,0.0,CCCC[n+]1ccccc1C.[I-],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9H14IN,263.1186 (136.2136+126.9050),29325,0.0,CCCC[n+]1ccccc1.[I-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IK,166.0028 (39.0978+126.9050),14836,0.0,[I-].[K+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K2O8S2,270.3218 (192.1263+39.0978+39.0978),9690,0.0,O=S(=O)([O-])OOS(=O)(=O)[O-].[K+].[K+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNO3,101.1032 (62.0054+39.0978),9692,0.0,O=[N+]([O-])[O-].[K+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H7KO2,150.2169 (111.1191+39.0978),7835,0.0,C/C=C/C=C/C(=O)[O-].[K+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H15KO2,182.3018 (143.2040+39.0978),7525,0.0,CCCCC(CC)C(=O)[O-].[K+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H5KO2,160.2117 (121.1139+39.0978),7219,0.0,O=C([O-])c1ccccc1.[K+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12H9KO2,224.2970 (185.1992+39.0978),14833,0.0,O=C([O-])Cc1cccc2ccccc12.[K+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C2H3KO2,98.1423 (59.0446+39.0978),7043,0.0,CC(=O)[O-].[K+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHKO2,84.1157 (45.0180+39.0978),9626,0.0,O=C[O-].[K+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ClKO3,122.5495 (83.4517+39.0978),27448,0.0,[K+].[O-][Cl+2]([O-])[O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNO2,85.1038 (39.0978+46.0060),22320,0.0,O=N[O-].[K+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H7KO4S,262.3235 (223.2257+39.0978),9201,0.0,O=S(=O)([O-])c1ccc2cc(O)ccc2c1.[K+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H7KO4S,262.3235 (223.2257+39.0978),9201,0.0,O=S(=O)([O-])c1ccc2cc(O)ccc2c1.[K+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CKNS,97.1807 (58.0829+39.0978),9619,0.0,N#C[S-].[K+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3Cl2KN3O3,236.0547 (196.9569+39.0978),6178,0.0,O=c1nc([O-])n(Cl)c(=O)n1Cl.[K+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H11KO7,234.2456 (195.1479+39.0978),9617,0.0,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[K+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H4KNO2,185.2212 (146.1234+39.0978),7358,0.0,O=C1[N-]C(=O)c2ccccc21.[K+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H5KO4,204.2212 (165.1234+39.0978),22167,0.0,O=C([O-])c1ccccc1C(=O)O.[K+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BrNa,102.8938 (22.9892+79.9045),14903,0.0,[Br-].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2Na2O7P2,221.9387 (175.9603+22.9892+22.9892),8842,0.0,O=P([O-])(O)OP(=O)([O-])O.[Na+].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C16H8N2Na2O8S2,466.3529 (22.9892+22.9892+420.3744),190,0.0,O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21.[Na+].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H6Na2O7S2,348.2600 (302.2815+22.9892+22.9892),24543,0.0,O=S(=O)([O-])c1ccc2cc(O)c(S(=O)(=O)[O-])cc2c1.[Na+].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C16H10Cl2N4Na2O7S2,551.2887 (505.3103+22.9892+22.9892),21719,0.0,CC1=NN(c2cc(Cl)c(S(=O)(=O)[O-])cc2Cl)C(=O)C1/N=N/c1ccc(S(=O)(=O)[O-])cc1.[Na+].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C32H25N3Na2O9S3,737.7301 (22.9892+22.9892+691.7517),24904,0.0,Cc1cc(C(=C2C=CC(=Nc3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)O)C=C2)c2ccc(Nc3ccc(S(=O)(=O)[O-])cc3)cc2)ccc1N.[Na+].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C19H16N2Na2O7S2,494.4491 (448.4706+22.9892+22.9892),1231,0.0,Cc1cc(C)c(/N=N/c2c(O)c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])ccc23)cc1C.[Na+].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C16H16N2Na2O7S2,458.4170 (412.4385+22.9892+22.9892),28544,0.0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](c3ccccc3)S(=O)(=O)[O-])C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C14H8N2Na2O10S2,474.3303 (428.3518+22.9892+22.9892),7542,0.0,O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1.[Na+].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C14H8N2Na2O10S2,474.3303 (428.3518+22.9892+22.9892),7542,0.0,O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1.[Na+].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNaO3,84.9947 (62.0054+22.9892),937,0.0,O=[N+]([O-])[O-].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C13H10ClN2NaO4S,348.7373 (325.7480+22.9892),12673,0.0,COc1cc(OC)nc(Sc2cccc(Cl)c2C(=O)[O-])n1.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2H2ClNaO2,116.4788 (93.4896+22.9892),7550,0.0,O=C([O-])CCl.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2H2FNaO2,100.0243 (77.0350+22.9892),4311,0.0,O=C([O-])CF.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2H3NaO2,82.0338 (59.0446+22.9892),7044,0.0,CC(=O)[O-].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H5NaO,116.0931 (22.9892+93.1038),7072,0.0,[Na+].[O-]c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ClNaO3,106.4410 (83.4517+22.9892),6025,0.0,[Na+].[O-][Cl+2]([O-])[O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ClNaO2,90.4416 (67.4523+22.9892),1272,0.0,[Na+].[O-][Cl+][O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNaO2,68.9953 (46.0060+22.9892),941,0.0,O=N[O-].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2H3NaO3S,130.0982 (107.1090+22.9892),7513,0.0,C=CS(=O)(=O)[O-].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H7NaO4S,246.2149 (223.2257+22.9892),9166,0.0,O=S(=O)([O-])c1ccc2cc(O)ccc2c1.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H7NaO3S,230.2155 (207.2263+22.9892),21442,0.0,O=S(=O)([O-])c1ccc2ccccc2c1.[Na+],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C14H15NaO3S,286.3219 (263.3326+22.9892),21703,0.0,CCCCc1ccc2cccc(S(=O)(=O)[O-])c2c1.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3H5NaO3S,144.1248 (121.1355+22.9892),21451,0.0,C=CCS(=O)(=O)[O-].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2H5NaO4S,148.1135 (125.1242+22.9892),7413,0.0,O=S(=O)([O-])CCO.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C13H16N3NaO4S,333.3386 (310.3494+22.9892),543,0.0,Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3NaO4S,134.0869 (111.0977+22.9892),7328,0.0,O=S(=O)([O-])CO.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3NaO4S,134.0869 (111.0977+22.9892),22406,0.0,COS(=O)(=O)[O-].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H17NaO4S,232.2729 (209.2837+22.9892),16226,0.0,CCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNNaS,81.0722 (58.0829+22.9892),1343,0.0,N#C[S-].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H5NaS,132.1587 (109.1694+22.9892),7342,0.0,[Na+].[S-]c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H5NaS,132.1587 (109.1694+22.9892),7342,0.0,[Na+].[S-]c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4H7NaO3S,158.1513 (135.1621+22.9892),24840,0.0,C=C(C)CS(=O)(=O)[O-].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3H3NaO3,110.0439 (22.9892+87.0547),20614,0.0,CC(=O)C(=O)[O-].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C19H15NaO4,330.3098 (22.9892+307.3205),15010,0.0,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[Na+],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
C9H16NNaO5,241.2168 (218.2276+22.9892),27173,0.0,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3H3Cl2NaO2,164.9505 (141.9613+22.9892),4001,0.0,CC(Cl)(Cl)C(=O)[O-].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H9NaO3S,208.2100 (185.2208+22.9892),21639,0.0,Cc1ccc(S(=O)(=O)[O-])c(C)c1.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H7NaO3S,194.1834 (22.9892+171.1942),7736,0.0,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H7NaO3S,194.1834 (171.1942+22.9892),24553,0.0,Cc1ccccc1S(=O)(=O)[O-].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H11N2NaO3,206.1743 (183.1851+22.9892),128,0.0,CCC1(CC)C(=O)N=C([O-])NC1=O.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2Cl3NaO2,185.3690 (162.3797+22.9892),14924,0.0,O=C([O-])C(Cl)(Cl)Cl.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2HCl2NaO2,150.9239 (22.9892+127.9347),17207,0.0,O=C([O-])C(Cl)Cl.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C14H6ClF3NNaO5,383.6391 (360.6499+22.9892),3853,0.0,O=C([O-])c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3Cl2N3NaO3,219.9462 (196.9569+22.9892),4994,0.0,O=c1[n-]c(=O)n(Cl)c(=O)n1Cl.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C19H17N4NaO8,452.3500 (429.3608+22.9892),14383,0.0,COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)[O-])n1.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12H10F3N4NaO6S,418.2810 (395.2918+22.9892),14614,0.0,COc1nn(C(=O)[N-]S(=O)(=O)c2ccccc2OC(F)(F)F)c(=O)n1C.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF4Na,109.7944 (86.8052+22.9892),1477,0.0,F[B-](F)(F)F.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF4Na,109.7944 (86.8052+22.9892),1477,0.0,F[B-](F)(F)F.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2N3Na,89.0313 (66.0420+22.9892),29364,0.0,N#C[N-]C#N.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H6NNaO3S,195.1715 (172.1823+22.9892),9184,0.0,Nc1ccc(S(=O)(=O)[O-])cc1.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C3H4Cl2N3NaO5,255.9767 (18.0153+18.0153+196.9569+22.9892),9761,0.0,O.O.O=c1nc([O-])n(Cl)c(=O)n1Cl.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H13ClNNaO5S,281.6896 (204.6545+22.9892+18.0153+18.0153+18.0153),20795,0.0,Cc1ccc(S(=O)(=O)[N-]Cl)cc1.O.O.O.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H6NNaO4S,223.1816 (182.1771+22.9892+18.0153),1992,0.0,O.O=C1[N-]S(=O)(=O)c2ccccc21.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C7H4NNaO4,189.1007 (166.1115+22.9892),24733,0.0,O=C([O-])c1cccc([N+](=O)[O-])c1.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H4NNaO3,161.0906 (138.1014+22.9892),15616,0.0,O=[N+]([O-])c1ccccc1[O-].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C11H8I3N2NaO4,635.8954 (612.9062+22.9892),2912,0.0,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C15H28NNaO3,293.3775 (270.3883+22.9892),7066,0.0,CCCCCCCCCCCC(=O)N(C)CC(=O)[O-].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C16H25NaO7S,384.4203 (361.4310+22.9892),7826,0.0,O=C(CC(C(=O)OC1CCCCC1)S(=O)(=O)[O-])OC1CCCCC1.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H13NaO5,212.1756 (22.9892+189.1864),8010,0.0,CCOC(=O)CC([O-])C(=O)OCC.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H5NaO7S,268.1759 (245.1866+22.9892),9279,0.0,O=C(O)c1cc(C(=O)O)cc(S(=O)(=O)[O-])c1.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9H11NaO3S,222.2366 (22.9892+199.2474),27523,0.0,CC(C)c1ccc(S(=O)(=O)[O-])cc1.[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H17NaO4S,232.2729 (209.2837+22.9892),6033,0.0,CCCCC(CC)COS(=O)(=O)[O-].[Na+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
