,DSSTox_CID,NR-ER,SMILES
1173,380,1.0,C#CCN(C)[C@H](C)Cc1ccccc1.Cl
1174,2536,1.0,CN[C@H](C)Cc1ccccc1.Cl
1175,3171,1.0,CC(N)CCCC(C)(C)O.Cl
1176,1869,1.0,CC(CNC1CCCCC1)OC(=O)c1ccccc1.Cl
1177,21743,1.0,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)N1C.Cl
1178,26608,1.0,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C.Cl
1179,6112,1.0,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl
1180,28593,1.0,Cl.Cl.O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
1181,26122,1.0,Cl.Clc1ccc([C@@H]2C[C@H]3CC[C@@H]2N3)cn1
1182,27357,1.0,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cl
1183,3094,1.0,CN(C)CCCO[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1C(O)CO.Cl
1184,29127,1.0,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1.Cl
1185,2315,1.0,CCC1(c2cccc(O)c2)CCCCN(C)C1.Cl
1186,5983,1.0,COc1cc(C[C@@H]2NCCc3cc(O)c(O)cc32)cc(OC)c1OC.Cl
1187,2999,1.0,COc1ccc(CN(CCN(C)C)c2ncccn2)cc1.Cl
1188,25772,1.0,COc1ccc(CCN(C)CCCN2CCc3cc(OC)c(OC)cc3CC2=O)cc1OC.Cl
1189,3540,1.0,Cl.NCCCC(N)(C(=O)O)C(F)F
1190,26729,1.0,Cl.N[C@@H]1C[C@H]1c1ccccc1
1191,1131,1.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.Cl
1192,5892,1.0,Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12
1193,17712,1.0,Cl.NCCc1cc[nH]n1
1194,27866,1.0,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O.Cl.O.O
1195,3279,1.0,CCN(CC)C(C)C(=O)c1ccccc1.Cl
1196,12192,1.0,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC.Cl
1197,25809,1.0,Cc1cccc(C)c1NC(=O)C1CCCCN1C.Cl
1198,433,1.0,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC.Cl
1199,26145,1.0,Cl.O=C(O)CC/C=C\CC[C@@H]1[C@@H](N2CCCCC2)[C@@H](O)C[C@@H]1OCc1ccc(-c2ccccc2)cc1
1200,25774,1.0,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21.Cl
1201,28925,1.0,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.Cl
1202,3669,1.0,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2.Cl
1203,25965,1.0,Cl.OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1
1204,432,1.0,CC(C)(C)NCC(O)c1ccccc1Cl.Cl
1205,27937,1.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl
1206,25852,1.0,N[Pt](N)(Cl)Cl
1207,28910,1.0,Cc1c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1
1208,1602,1.0,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1
1209,20672,1.0,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
1210,21663,1.0,NC(=O)OCC(O)COc1ccc(Cl)cc1
1211,4523,1.0,Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2
1212,27477,1.0,CCNc1nc(Cl)nc(NCC)n1
1213,25086,1.0,Oc1ccc(-c2ccccc2)c(Cl)c1
1214,24288,1.0,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
1215,2525,1.0,CCOCN(C(=O)CCl)c1c(C)cccc1CC
1216,2523,1.0,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2C[C@H](C)C[C@H](C)C2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC
1217,27933,1.0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
1218,26539,1.0,CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21
1219,26601,1.0,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
1220,28584,1.0,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1
1221,847,1.0,Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O
1222,28591,1.0,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O
1223,28629,1.0,CI.CN1[C@@H]2CC[C@H]1CC(OC(=O)c1c[nH]c3ccccc13)C2
1224,1292,1.0,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H](C2[C@H]5O)N3[C@@H]1O
1225,5231,1.0,CNC(=O)NC(O)C(Cl)(Cl)Cl
1226,25828,1.0,CNC1(c2ccccc2Cl)CCCCC1=O
1227,24218,1.0,CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1
1228,336,1.0,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
1229,2353,1.0,COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC
1230,2991,1.0,COc1ccc(CCNC[C@H](O)c2ccc(O)cc2)cc1OC
1231,26600,1.0,CNC(C)Cc1ccccc1OC
1232,5581,1.0,CC[C@H](C)COC(=O)/C=C/c1ccc(/N=C/c2ccc(OC)cc2)cc1
1233,24552,1.0,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
1234,27797,1.0,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN.CS(=O)(=O)O
1235,24821,1.0,CS(=O)(=O)O.N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1
1236,379,1.0,CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O
1237,26521,1.0,COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1
1238,25824,1.0,O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21
1239,465,1.0,CCNC(C)Cc1cccc(C(F)(F)F)c1
1240,2308,1.0,O=c1[nH]c(=O)n(C2CCCO2)cc1F
1241,2310,1.0,Nc1nc(=O)[nH]cc1F
1242,3254,1.0,O=C(CCCN1CCN2CCCC2C1)c1ccc(F)cc1
1243,26034,1.0,O=C(CCCN1CCN(c2ccc(F)cc2)CC1)NC1c2ccccc2CSc2ccccc21
1244,26906,1.0,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1
1245,687,1.0,CN/C(=N\C#N)NCCSCc1csc(N=C(N)N)n1
1246,827,1.0,N=C(N)NN.N=C(N)NN.O=S(=O)(O)O
1247,5093,1.0,Cn1nnc2c(C(N)=O)ncn2c1=O
1248,2288,1.0,C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4/[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]1[C@@H](O)[C@@H](n6cnc7cc(C)c(C)cc76)O[C@@H]1CO)[C@H]5CC(N)=O)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O
1249,24615,1.0,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
1250,2406,1.0,CC(c1cc2ccccc2s1)N(O)C(N)=O
1251,379,1.0,NC(=O)NNc1ccccc1
1252,29121,1.0,CCCC(C)(COC(N)=O)COC(=O)NC1CC1
1253,24607,1.0,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
1254,1771,1.0,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N
1255,2442,1.0,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC
1256,1152,1.0,CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@H]21
1257,2391,1.0,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1
1258,2308,1.0,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F
1259,11980,1.0,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
1260,631,1.0,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
1261,1805,1.0,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
1262,27856,1.0,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.O.O.O
1263,21306,1.0,CC(=O)O[Al](O)OC(C)=O
1264,2406,1.0,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
1265,24821,1.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12
1266,29391,1.0,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O
1267,1952,1.0,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1268,1857,1.0,OC[C@H]1O[C@H](O[C@@]2(CO)O[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
1269,328,1.0,Nc1ccc([As](=O)(O)O)cc1
1270,29077,1.0,CC(=O)Nc1ccc(C(=O)O)cc1
1271,22498,1.0,CC(=O)Nc1ccccc1
1272,29316,1.0,CC(=O)Oc1cccc(C(=O)O)c1OC(C)=O
1273,7479,1.0,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl
1274,7479,1.0,CN(C(=O)Cc1ccccc1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1
1275,1770,1.0,COc1ccc(C(=O)N2CCN(CC(=O)N3CCOCC3)CC2)cc1
1276,2048,1.0,O=C(Cn1ccnc1[N+](=O)[O-])NCCO
1277,13664,1.0,NC(=O)N[C@@H](CCC(=O)O)C(=O)O
1278,1125,1.0,O=C(O)COc1ccccc1/C=N/NC(=O)c1ccncc1
1279,1198,1.0,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.O=C([O-])c1ccccc1
1280,687,1.0,Cc1cccc(C)c1NC(=O)CN1CCCC1
1281,2417,1.0,COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C
1282,24201,1.0,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O
1283,27146,1.0,O=NN(CCCl)C(=O)NCCCl
1284,12390,1.0,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1
1285,5037,1.0,O=C(NNCNNC(=O)c1ccncc1)c1ccncc1
1286,8022,1.0,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1
1287,22349,1.0,O=C(O)/C=C\C(=O)O
1288,621,1.0,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12.O=C(O)/C=C\C(=O)O
1289,710,1.0,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O
1290,963,1.0,O=C(O)[C@H](O)[C@@H](O)C(=O)O.c1cnc2cc3c(cc2n1)C1CNCC3C1
1291,6000,1.0,CCc1nn(C2CCCCC2)c2cc([C@]3(C#N)CC[C@@H](C(=O)O)CC3)ccc12
1292,28801,1.0,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21.O=C(O)C(=O)O
1293,26698,1.0,CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2
1294,3037,1.0,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I
1295,2574,1.0,CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O
1296,3302,1.0,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O
1297,26178,1.0,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1
1298,1201,1.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
1299,1478,1.0,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21
1300,25985,1.0,O=C(O)c1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1
1301,26782,1.0,O=C(O)Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1
1302,16515,1.0,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1
1303,20554,1.0,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
1304,29159,1.0,COc1ccc(C(=O)CCC(=O)O)c2ccccc12
1305,28898,1.0,O=C(O)CCC(=O)O.c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1
1306,3016,1.0,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1
1307,3353,1.0,CC(=O)NCCCCCC(=O)O
1308,4555,1.0,O=C(OC1CN2CCC1CC2)c1ccccc1
1309,2880,1.0,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21
1310,16541,1.0,CCOC(=O)C(C#N)=C(c1ccccc1)c1ccccc1
1311,26626,1.0,CCOC(=O)Cc1ccc(-c2ccccc2)cc1
1312,26182,1.0,CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1
1313,1191,1.0,O=C(OCc1ccccc1)c1cccnc1
1314,28952,1.0,O=c1cc[nH]c(=S)[nH]1
1315,25117,1.0,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O
1316,28905,1.0,CCC1(CC)C(=O)NC(=O)N(C)C1=O
1317,2609,1.0,CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O
1318,26078,1.0,CC1=NN(c2ccccc2)C(=O)C1
1319,348,1.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C([C@H]3CCCO3)S[C@H]12
1320,3667,1.0,N[Pt]1(N)OC(=O)C2(CCC2)C(=O)O1
1321,26770,1.0,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
1322,3316,1.0,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1
1323,26444,1.0,NNC(=O)CP(=O)(c1ccccc1)c1ccccc1
1324,26589,1.0,Cc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3.O=P(O)(O)O
1325,5866,1.0,CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC
1326,26255,1.0,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1
1327,1126,1.0,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
1328,20747,1.0,COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1
1329,26342,1.0,CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
1330,614,1.0,O=[N+]([O-])c1cccc(S(=O)(=O)NCCNS(=O)(=O)c2cccc([N+](=O)[O-])c2)c1
1331,380,1.0,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1
1332,26805,1.0,O=S(=O)(O)c1cc(I)c(O)c2ncccc12
1333,2536,1.0,CCOc1ccc(S(=O)(=O)O)c2cccnc12
1334,14928,1.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(N)n3CCO)CS[C@H]12)c1csc(N)n1.O=S(=O)(O)O
1335,26218,1.0,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O
1336,26198,1.0,CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(=O)O
1337,26670,1.0,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1
1338,26674,1.0,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O
1339,38,1.0,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1.CS(=O)(=O)O
1340,814,1.0,O=C(O)CCCCC(=O)O
1341,26541,1.0,O=C(c1ccccc1)C(O)c1ccccc1
1342,28889,1.0,CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
1343,23761,1.0,NCC(O)c1ccc(O)cc1
1344,2519,1.0,Cc1c(O)c(=O)ccn1C
1345,1336,1.0,NC(=O)CN1CC(O)CC1=O
1346,14113,1.0,Cc1cc(O)cc(C)c1Cl
1347,2727,1.0,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
1348,26770,1.0,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
1349,3644,1.0,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12
1350,3016,1.0,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2
1351,3005,1.0,COc1ccc(O)cc1
1352,2381,1.0,CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O
1353,2382,1.0,Oc1ncnc2[nH]ncc12
1354,2528,1.0,C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CC1CC1
1355,5429,1.0,NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CC[C@H]2C(=O)O
1356,28643,1.0,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
1357,25835,1.0,Cc1ccccc1OCC(O)CO
1358,21206,1.0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O
1359,26552,1.0,CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1
1360,26597,1.0,CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC
1361,28969,1.0,S=P(N1CC1)(N1CC1)N1CC1
1362,2894,1.0,CCCC[N+]1(C)CCCC1.[Cl-]
1363,25704,1.0,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
1364,803,1.0,CC(C)(N)CO
1365,3231,1.0,CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C
1366,25868,1.0,CCCCCOc1ccc(C2SC(=O)NC2=O)cc1OCC
1367,28595,1.0,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
1368,25770,1.0,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1
1369,2915,1.0,COc1ccc(Nc2ccc(OC)cc2)cc1
1370,28543,1.0,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2
1371,5149,1.0,C(=NC1CCCCC1)=NC1CCCCC1
1372,4460,1.0,CCCCCCOc1ccc(N)cc1
1373,648,1.0,C=CC(=O)OCCOC(=O)C=C
1374,1219,1.0,O=C(c1ccccc1)c1ccc(O)cc1O
1375,25967,1.0,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
1376,552,1.0,O=Cc1cc(O)ccc1Br
1377,563,1.0,COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1
1378,478,1.0,CCC(C)OC(=O)c1ccc(O)cc1
1379,20965,1.0,CCC(C)(C)c1ccc(O)cc1
1380,14113,1.0,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1
1381,13664,1.0,Oc1ccc(-c2ccccc2)cc1
1382,3380,1.0,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
1383,1290,1.0,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
1384,24288,1.0,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1
1385,26024,1.0,Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)O)cc(O)c12.O.[Na+]
1386,28664,1.0,BrCC(Br)(Br)Br
1387,465,1.0,CO[C@@H]1[C@H](OC(=O)NC(=O)CCl)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C
1388,27863,1.0,CC(C=O)=Cc1ccccc1
1389,24514,1.0,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C
1390,27933,1.0,CCc1cccc(C)c1N
1391,17717,1.0,COc1cc(-c2ccc(N)c(OC)c2)ccc1N.Cl.Cl
1392,1152,1.0,Clc1cc(C(Cl)(Cl)Cl)cnc1Cl
1393,2391,1.0,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@H]4C=CC(C4)[C@@H]3C1(Cl)C2(Cl)Cl
1394,28170,1.0,CN(C)c1ccc(C2(c3ccc(N(C)C)cc3)OC(=O)c3cc(N(C)C)ccc32)cc1
1395,2396,1.0,CS/C(C)=N/OC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC
1396,2160,1.0,Nc1ccc(-c2ccc(F)cc2)cc1
1397,2366,1.0,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1
1398,2367,1.0,O=C(c1ccccc1)c1cccc(O)c1
1399,3736,1.0,O=C(c1ccc(O)cc1O)c1ccc(O)cc1O
1400,25103,1.0,O=C(c1ccccc1)c1ccc(O)cc1O
1401,25873,1.0,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
1402,26728,1.0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O
1403,15542,1.0,CCOC(=O)C(C#N)=C(c1ccccc1)c1ccccc1
1404,22324,1.0,O=C1c2ccccc2Cc2ccccc21
1405,3078,1.0,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1
1406,26712,1.0,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
1407,543,1.0,CCCCCCCCCc1ccc(O)cc1
1408,17208,1.0,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21
1409,4994,1.0,OCc1c2ccccc2cc2ccccc12
1410,25764,1.0,S=C=NCc1ccccc1
1411,28951,1.0,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
1412,1258,1.0,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+]
1413,26593,1.0,CCCCCCCCCC(CC)c1ccc(S(=O)(=O)[O-])cc1.[Na+]
1414,3347,1.0,C[NH+](C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C([O-])/C=C\C(=O)O
1415,2571,1.0,Oc1c(Br)cc(Br)cc1Br
1416,1131,1.0,c1ccc([Bi](c2ccccc2)c2ccccc2)cc1
1417,26489,1.0,c1ccc2c(c1)ccc1ncccc12
1418,16438,1.0,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
1419,1995,1.0,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1
1420,2562,1.0,Cc1ccc(O)c(-n2nc3ccccc3n2)c1
1421,28950,1.0,Cc1ccc(O)c(-n2nc3ccccc3n2)c1
1422,3950,1.0,Cc1ccccc1C(=O)O
1423,25862,1.0,CC1=CCC2C(C1)C2(C)C
1424,27259,1.0,CCCCCCCCCCCCS
1425,25320,1.0,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2
1426,25441,1.0,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12
1427,25825,1.0,Cl[Sb](Cl)Cl
1428,17236,1.0,ClC/C=C/CCl
1429,2120,1.0,CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1
1430,26979,1.0,Clc1ccc2[nH]nnc2c1
1431,26146,1.0,CCN(CCC#N)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1
1432,2774,1.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
1433,2967,1.0,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
